"low_ite","med_ite","high_ite"
0.101081592016183,0.10092864052311,0.195908374132147
0.224970601240358,0.20964070900864,0.243276201924723
0.244490617498948,0.186634453359406,0.18902066339544
0.237695454297316,0.213883987150584,0.185194711360829
0.241896397101816,0.223860557115084,0.241501827741473
0.24340515016905,0.191941810672164,0.214502158703448
0.230955707094032,0.22955026699612,0.223847806358947
0.221217565563493,0.22955026699612,0.239575022046184
0.231298713337902,0.229188744640341,0.244508979409901
0.238987480918878,0.237220911852587,0.239428524996842
0.191376976859746,0.236339323623424,0.229581415516282
0.244335440382987,0.092699559979184,0.081926153497543
0.229313058910774,0.117860367417703,0.0965982101921176
0.240838295572203,0.143712262515067,0.108761639208646
0.23716859943439,0.138476776074382,0.135435108017897
0.234925746193354,0.122085838041952,0.12477057210823
0.244566903715148,0.088573749329585,0.0613901918930448
0.233548915798667,0.0798633503676156,0.119715866761167
0.240451140236227,0.125477047175905,0.0316450652970945
0.242900502427021,0.08123871005555,0.151726037147501
0.238557097988972,0.102170574636889,0.131931890646044
0.229880604009352,0.0965917727973736,0.0540275566673045
0.195700192589017,0.122347429855406,0.0611112071381167
0.190674368860388,0.155815895395199,0.110644304879961
0.195700192589017,0.10925427595256,0.0817132678483824
0.191241153626338,0.126649694679798,0.0626517160199035
0.236655044237771,0.0981637245865643,0.0767907677812205
0.195700192589017,0.0833678722540272,0.0627579416120107
0.230886151092709,0.151450137593726,0.0398970409861463
0.234349205093875,0.0902735185736688,0.14478351954566
0.232391538164428,0.100185494383603,0.0198249255541817
0.132108676882967,0.0818589105705864,0.243660064060268
0.0881216300012371,0.0882766401212189,0.15114618748199
0.084141831692507,0.0923928840011362,0.166197645709063
0.0881216300012371,0.059557514499078,0.2368240398991
0.090160908469876,0.0758981429625682,0.20818034867968
0.090160908469876,0.0943351823951721,0.232744526186052
0.0881216300012371,0.135503972452309,0.194807531058202
0.133739556273915,0.0784001131567807,0.244337574035929
0.139865475633071,0.0741030143336002,0.141436542006714
0.145116167419987,0.0754026294679375,0.171681801682174
0.215982851044435,0.193158606360641,0.211694373786529
0.212173714234776,0.236597143485422,0.23983152744781
0.163724221730085,0.235683941323139,0.241745039956237
0.212173714234776,0.241992011864538,0.244067444996637
0.22005808574542,0.204482969697307,0.166005816812361
0.22530435401802,0.173800309615264,0.17663710988876
0.218049858612161,0.190630620369622,0.227890390760727
0.217304132151991,0.229301016229467,0.121294046066756
0.222004903844334,0.17837058138896,0.244913486651013
0.172339815131472,0.190433383654124,0.244151470052007
0.209414553861297,0.134747215382235,0.215240669656166
0.131732920042075,0.132178964143397,0.243899890421397
0.155642385666621,0.0921909580921928,0.224773633854066
0.146189579175036,0.139221760153991,0.23622369882253
0.156239403861486,0.116134609276343,0.243330067765143
0.156239403861486,0.109673885792412,0.208900325301195
0.160995823831336,0.132178964143397,0.244078864119388
0.190876329457063,0.12619360580104,0.154192773472331
0.196798160470743,0.120328581828863,0.214781920248794
0.164273078782788,0.0910510263263083,0.241073998035094
0.184735290816204,0.0856581344905155,0.184409059341539
0.207700587324972,0.122759946664079,0.167445168283795
0.196300004125267,0.0900920338435094,0.16651984401977
0.194368050194116,0.109642547417412,0.193548428430047
0.235988633968035,0.107325571928819,0.116931406581534
0.189881678111362,0.0671979065774455,0.125490034032986
0.20118119852597,0.0836923576792967,0.158845990953301
0.234181301600672,0.123662992507281,0.0908357822331174
0.233604581997767,0.0798602678038425,0.226383026037981
0.20409308292542,0.0889702430740917,0.222849976546152
0.244528097182896,0.131619858972434,0.222262792170013
0.240692523777676,0.189636735277064,0.232163603060773
0.2337535601864,0.194685899248501,0.231267717063502
0.232637825579535,0.146323291599921,0.238735642798172
0.24212913578814,0.158180505287071,0.22862961346657
0.24212913578814,0.140545826695171,0.226019469894694
0.24280958659112,0.143168007498969,0.20618370511008
0.244333997907772,0.183544970015403,0.199714078926709
0.244619040101089,0.124052322766972,0.24446689708351
0.236426079230686,0.135856059155041,0.188186244771076
0.12354458152748,0.17379608944391,0.242961628421006
0.119169533800762,0.208467999718598,0.244801287989978
0.135083754800609,0.218636442166163,0.231747674005563
0.126040375139894,0.208467999718598,0.243753067337091
0.188620494532064,0.192959522115464,0.198752052026787
0.121622426182026,0.153872527419713,0.244802887521586
0.119169533800762,0.171133541466856,0.244582789231335
0.163033083269945,0.196363510484608,0.133594818063457
0.17674524247832,0.151206634335407,0.244414813379854
0.136237777003883,0.192268516462615,0.231428282898513
0.235645741385309,0.0776246158749082,0.0389735294730494
0.237806674755,0.106236945517435,0.0505392715786702
0.242546503316257,0.117371455390945,0.0753691662915725
0.240635988658637,0.119135568539074,0.0690874448361732
0.236623249862311,0.0921155914952007,0.0326905951161199
0.223674543706745,0.069284037172519,0.0244982871388309
0.237806674755,0.0709876197748742,0.0405793081507721
0.240955891150842,0.133723000850144,0.0383074489002271
0.226868114075025,0.0676130820029695,0.0412516812999203
0.223258090688201,0.116047682684753,0.0682831623637602
0.222980567566676,0.0717692313342205,0.0151737324018294
0.219536086971592,0.111291034077979,0.0416665162841979
0.18045597153561,0.116049799695286,0.0489082336747493
0.219536086971592,0.117803524317309,0.0338689885371323
0.221499297932788,0.085461328380669,0.0213044153448169
0.226610688780831,0.0779537240052012,0.0243086059044887
0.22482952565335,0.0655323348157024,0.0182896517445582
0.206765903278136,0.112148882332023,0.0138111316984372
0.228321622576269,0.0623691368300264,0.0461153110250376
0.231523422164832,0.121351800995789,0.0467914807789334
0.0777337950235252,0.113517112993451,0.0545627212804117
0.104734009788998,0.0966104755046795,0.17123422831889
0.0810641506637433,0.157988256158648,0.0602912403126581
0.101981597305403,0.0854987559096035,0.200742733660082
0.152374765643717,0.114779278281491,0.148300826811987
0.139758669750584,0.113050086648292,0.098975353797217
0.0900768355921406,0.108997642602652,0.0825203241008751
0.159797522197408,0.102160476003413,0.196469497112677
0.102480611193756,0.0797088926192695,0.167260592987847
0.0777337950235252,0.148054822871972,0.0792437090154432
0.0864787103130468,0.113050086648292,0.0713595592494501
0.104228193105416,0.0889643704260239,0.105044165552559
0.104734009788998,0.0830031470083798,0.135907240781732
0.0844992885398111,0.11543628287795,0.0720808741181044
0.0942505522301169,0.0983516369171754,0.110094702771014
0.0791767938925469,0.108997642602652,0.055776857394345
0.18882985054912,0.103322335095627,0.0804462040642521
0.193896481275086,0.0874343518174194,0.183090847383751
0.193336332795933,0.105587101515314,0.139548617009407
0.190810318978676,0.114283425884609,0.227798683924576
0.22870049382891,0.126985900689765,0.164491490454182
0.237641729502227,0.13206019803548,0.183363891507578
0.176370676075722,0.134627565926931,0.172945153510993
0.233015599489487,0.133921712163767,0.204729717414193
0.184245844235626,0.10108803818046,0.156836387825349
0.195833010517787,0.122678269502605,0.102929479738313
0.179011342448424,0.192609942030439,0.105053063161548
0.200188010119331,0.105587101515314,0.231703435265759
0.200727424210054,0.10496310568031,0.149753842615076
0.183664974938454,0.134627565926931,0.105894996495472
0.202588866268957,0.122678269502605,0.127182291344502
0.176370676075722,0.195115368504069,0.0778182907107527
0.149910335371568,0.0971464348318272,0.231223141383999
0.155241832620567,0.0819328238188519,0.154145965588047
0.14725722514028,0.146064970276951,0.0755391148940801
0.197242499987096,0.0820817850578821,0.242699996944042
0.204465872622254,0.0982951878771302,0.192825462242118
0.199687599880182,0.0967218486057027,0.175649886879866
0.137348787835274,0.0930482900625532,0.126472715876529
0.204465872622254,0.0815561278524759,0.232610772644349
0.137928745722816,0.0670229740754066,0.205956304687517
0.142571227019136,0.122496696584286,0.120352590659862
0.132765624211329,0.0574803809290669,0.236272799214499
0.162076936320841,0.0854474963821631,0.237739854906558
0.147848788279119,0.0653960048981979,0.204057089026045
0.235425379149965,0.0930482900625532,0.141053002916209
0.20209631338645,0.0834852400151442,0.22203172236821
0.144614935585732,0.0988939037183993,0.132338684866984
0.222204653760853,0.139207725675871,0.217424813827379
0.24474978381607,0.107344122933502,0.113704994587809
0.220264401323746,0.12778006317869,0.197332438537277
0.212402336826532,0.204249371195732,0.143478370411342
0.224893401510636,0.203602651582515,0.211143021222026
0.228380550698912,0.208245589248251,0.143485507306783
0.212402336826532,0.204249371195732,0.220925860233477
0.244835261340998,0.203602651582515,0.225859914075181
0.218714714574979,0.183152324059358,0.244887183176772
0.243668681390902,0.146367423492235,0.240784300480379
0.243131741733854,0.170872752658844,0.055197643443434
0.24438808620589,0.181255218033305,0.208468170888254
0.230543067116152,0.173329858108084,0.206605221100102
0.21826246781449,0.216382575772585,0.202732698639843
0.243668681390902,0.199463910461555,0.224416222481062
0.230016293014169,0.166260369583014,0.159471015794017
0.132560045183375,0.0763926957482059,0.212034003998182
0.190649228943108,0.0637373656940083,0.189582142306691
0.175611208138321,0.106536675421293,0.239132451300042
0.194563524334387,0.118165776482583,0.223603933565403
0.180886038325001,0.145234027893702,0.244917690416155
0.190081065682421,0.157810738985578,0.241477558096038
0.180300018826591,0.153198417433809,0.231284046289507
0.173549155953382,0.138090704400115,0.244292428946844
0.173549155953382,0.152467199549412,0.24185537780636
0.170885807561614,0.0923889210823614,0.244565576857455
0.168215127850249,0.112892799803156,0.0799045235011826
0.123035972630773,0.129223958811746,0.222590512045357
0.197594443475777,0.121719534604601,0.242479682517172
0.172955186609112,0.167788021571498,0.242622715930432
0.185516949858841,0.140698784331817,0.215793913433374
0.165539428287615,0.108843606862159,0.236828771262458
0.241755415472133,0.10662957649426,0.0883951795324734
0.2357682911266,0.0903979455177523,0.0168289251881422
0.239235088994516,0.128828487616279,0.0543601240991602
0.233676026071245,0.17780673250968,0.0225369872900055
0.243902872223285,0.191234577336132,0.0518236735554877
0.232226330728563,0.196247382641889,0.0316686787676989
0.244796846105294,0.198706367160073,0.0512300509880914
0.240004930510501,0.184232304437891,0.0350266536067668
0.244760154030619,0.198035511776112,0.066176777740473
0.244886921180648,0.140290616668266,0.0511837823822636
0.244916908641159,0.150119263011922,0.00407173435651119
0.243531060202307,0.189387498766896,0.0198587248771253
0.239003873981519,0.159862598440442,0.033028642000306
0.244796846105294,0.205221877319447,0.0813092417897052
0.234746801860438,0.172502399915872,0.0407584069593487
0.244796846105294,0.15278204895053,0.050575825059245
0.129934350843233,0.150680850363458,0.200303700312041
0.214450610794297,0.124335048864338,0.244694991651889
0.207812833064579,0.182378697772308,0.197100229879763
0.177589266105632,0.156016352814663,0.230359671177924
0.212288537990618,0.17712070882094,0.2418808054631
0.194490701618016,0.189424608909073,0.220870892257966
0.177589266105632,0.191965446433948,0.244314248126178
0.199421855733283,0.17712070882094,0.244905462869908
0.192541498009695,0.17712070882094,0.244916885478131
0.190006781163263,0.172541085257685,0.224093503636586
0.172877593949869,0.189424608909073,0.163463605285868
0.213972420316063,0.153345280572215,0.231314347505222
0.220161726639036,0.152613957619665,0.244614910529961
0.19887804483094,0.198741842666376,0.222934362923685
0.20368206362682,0.172541085257685,0.215339878868145
0.191977869438071,0.191965446433948,0.244543067894864
0.24297066142969,0.0660932134164965,0.241314949017985
0.224298240036295,0.0511777480496082,0.191716542076655
0.233703184889274,0.0877585897497298,0.244915413808175
0.244537867703202,0.104128731657581,0.136739278147221
0.226099390145594,0.11622363778277,0.115135703176914
0.224706341374415,0.134842525173466,0.152473269151013
0.243113441060618,0.137429733576081,0.161284030605406
0.230728721071714,0.122884821976361,0.159424358735787
0.243533085928604,0.0974858205630121,0.1714477078315
0.234244073270045,0.080473206438339,0.213058780427167
0.243904607882699,0.0933780236224687,0.244635631687439
0.244760841537353,0.149129539617454,0.236721873454442
0.23422274181382,0.101273194210365,0.214006204693648
0.243415682118063,0.137429733576081,0.240348539096861
0.244298253278017,0.125374406863288,0.239257205683968
0.235071160805025,0.0955000376930978,0.221242950103455
0.114199479851012,0.161328658913282,0.221607386837795
0.125891451198863,0.155974515380376,0.235649413332758
0.105390972141341,0.178527198327807,0.243430676048548
0.116060692089426,0.227110316755588,0.197288809959978
0.175996844816185,0.235043969540175,0.243040144334155
0.163250857286609,0.242547764480067,0.24401029005354
0.10312880747737,0.241251327294646,0.2227268808039
0.0974921676440579,0.235043969540175,0.242550315067201
0.0915969084923923,0.241020160415585,0.15950476880392
0.136471166144378,0.20351310677435,0.207655619964907
0.0932209239383562,0.217803199266999,0.148964155395178
0.11182752066604,0.237534997197726,0.224025779086227
0.11235476676582,0.229540064118363,0.230639520205629
0.10312880747737,0.243172273326156,0.22938204433212
0.114199479851012,0.239409377499975,0.22400170236451
0.0970089492347026,0.224994678897874,0.198463497030736
0.220593781022501,0.0743487258061658,0.232703785142179
0.22438843113079,0.0619683176922311,0.205353857973902
0.206532337435361,0.081222414022699,0.220166323982516
0.216550715054876,0.122064730884244,0.243150642358471
0.244695998986956,0.14944845985037,0.242705490627433
0.244072491097938,0.147523067828767,0.241670799196572
0.20419982261371,0.142968634518911,0.241677152148449
0.211061440934856,0.142248517891509,0.23628526050498
0.211061440934856,0.128190135499929,0.244377696204707
0.241290123674048,0.101712886156513,0.24490409519099
0.199954767282007,0.0667363276030802,0.0852250710825025
0.233137159254242,0.154777402093961,0.243438821321014
0.219052016177012,0.125674935714217,0.221518219670998
0.20419982261371,0.142968634518911,0.190388251314257
0.225790725979383,0.137741581496906,0.178600833856449
0.236326414359138,0.125869239730163,0.207851451028084
0.108113942405161,0.0895999137339972,0.201852382495588
0.133411736221309,0.075265941378814,0.243978161709776
0.112267872422656,0.103473577083027,0.241364450530025
0.161071482260844,0.142406909034996,0.145283907997602
0.169102660869742,0.17073560004969,0.241039631659027
0.17854249193465,0.17605368057678,0.242064425790582
0.146264238574903,0.164179209381593,0.15447608258779
0.190925516940712,0.134600843070111,0.171892423720084
0.146854883379124,0.156145691719918,0.218814455584184
0.15899109842289,0.107404361291915,0.218402693351354
0.134370548937805,0.136676621813526,0.23799571739931
0.163750580350151,0.161500174079699,0.205708298426093
0.17177116534271,0.132033672905538,0.207987937389569
0.153643231672965,0.185817380079342,0.239144133372631
0.173838317162651,0.166122749754285,0.232595639788108
0.124789563385983,0.153681354614104,0.241202087305338
0.146842097843137,0.0990815378075136,0.166853966738727
0.220861593571508,0.0836521274044625,0.226505016914522
0.158978160988377,0.120435248773918,0.146025465154886
0.163737637720446,0.0689563214592017,0.244712535118945
0.225313355684201,0.100245086197072,0.243484461064068
0.221585300222331,0.0986514285323378,0.244897413149398
0.242555333904929,0.100851427356112,0.230477813864196
0.21434926038829,0.0780993744790022,0.241896369715003
0.14949362686111,0.073175575683308,0.240442746757706
0.199306491088276,0.111476239811677,0.244755362037513
0.196855935456479,0.0986514285323378,0.0942632464107424
0.166415444594033,0.0672916935343517,0.223362315905202
0.222014494941063,0.0714307419656018,0.24490663135102
0.201185172341692,0.100851427356112,0.186916466647931
0.2059138376531,0.0852282158426726,0.228534811307059
0.141574011883263,0.100851427356112,0.20458405720221
0.0882112996593866,0.149013661466212,0.195170564904172
0.184207145529285,0.129613430571971,0.240113836602671
0.110299807701043,0.158955849490566,0.221356151319577
0.114500978316562,0.212699909233635,0.203632163964261
0.19579606722735,0.223220361938401,0.219719090717056
0.130700012901276,0.231299139977309,0.235565716885195
0.114500978316562,0.223731642611484,0.241549420852048
0.159427717879188,0.223220361938401,0.24162487054276
0.115035168347008,0.21787795307517,0.244893982783708
0.171610576039734,0.18523725767164,0.235326508679225
0.103916178469494,0.194724325024172,0.22214618354746
0.145120243338255,0.22683313002094,0.238980091374144
0.0982518288588951,0.203599598323285,0.229603297595198
0.107974658975001,0.236473133074558,0.219977311970349
0.119332773492039,0.219891234193634,0.233756914883909
0.107974658975001,0.197203564086371,0.241272678810564
0.149480802425221,0.106529334986129,0.240964333706051
0.206420201148676,0.0848202549315073,0.244479854286004
0.13235155368419,0.135691212111535,0.227322427752292
0.144188944374137,0.0747215866413347,0.177569022363816
0.204085603857633,0.101567046282716,0.228053287971154
0.192409715141581,0.0999598935247478,0.227203543484983
0.175395360794803,0.0962047272508054,0.17529067117311
0.210457156663546,0.0899039107904371,0.221725154219864
0.210457156663546,0.0742320003624642,0.16795459608049
0.180672462902841,0.154602440561272,0.243434416165787
0.185306085330052,0.0999598935247478,0.155464494041479
0.161643848714908,0.0830187357073043,0.236407987681013
0.154809927329527,0.0724675139462426,0.220697271780331
0.203558524703763,0.102178448406075,0.242020743610926
0.194917508300725,0.0977725372993342,0.236332902459438
0.182705290188761,0.121418188849193,0.240369422591632
0.158775531116386,0.0654666214776129,0.226022766795358
0.171556602431919,0.0543259328255127,0.228027110531491
0.14869982701837,0.0670950038196385,0.243521652121359
0.198577478598337,0.103255875327477,0.109934838898773
0.212018759739088,0.135716730849194,0.200379001905572
0.207531108711106,0.140919199040575,0.192329395252779
0.191666539501933,0.129437584769347,0.181422713163068
0.205737955219121,0.108859096927987,0.181646316302251
0.154024384072869,0.128742812321827,0.237833242718894
0.196669104192211,0.0797425902858178,0.233075358159815
0.187129411314523,0.0983907074061271,0.0493440027670018
0.163534915035135,0.107181653574215,0.1748736509597
0.214187312007533,0.112908617175272,0.208277152459299
0.198577478598337,0.13642603666599,0.22428277416572
0.215834628124114,0.131284213350243,0.232500855329352
0.198577478598337,0.0890008694532727,0.209033994422112
0.244899822720589,0.0767830446901315,0.223202426089264
0.241708405399535,0.0598745982711619,0.244115649861038
0.243625267886317,0.0838234227741951,0.237736131387815
0.218537001537744,0.13231654789679,0.181867127198472
0.212209979407498,0.153037780960779,0.244716623977263
0.222036603063648,0.151103785618995,0.223164616391448
0.244826977829474,0.13231654789679,0.243997877402626
0.212209979407498,0.138647443520828,0.225740827408492
0.243983351175609,0.145799034038504,0.194222333475678
0.242710163814812,0.0872404993355818,0.227059898631044
0.243223796941757,0.107027834093746,0.141684812062721
0.222036603063648,0.129766866240027,0.235478174897054
0.21601753568672,0.115604538655595,0.21336063344527
0.242607714003738,0.153769398393702,0.243699060533097
0.244694364507847,0.141258848770359,0.232739096133049
0.239824520270535,0.115790918999706,0.228145632605445
0.220440865065576,0.0725132710206638,0.235493281846557
0.229079406563814,0.0603830855010853,0.161531953260855
0.199765935160143,0.0792586402326009,0.244823578164284
0.227016821740011,0.112947255247984,0.154370563659603
0.242013073265276,0.132480321573811,0.162077436343809
0.244057137527132,0.152004372740022,0.186162799522883
0.197321966669203,0.133183257095829,0.228381433829031
0.210888678497396,0.125576472649052,0.233227151005585
0.19093500246529,0.118842088341213,0.211797579535218
0.220440865065576,0.0879215793094597,0.23772084062086
0.192898346972963,0.107806800923324,0.0805533803341973
0.199765935160143,0.159288980169773,0.234001246435096
0.242708231917647,0.123084994150423,0.16088224893742
0.216388548419281,0.154672343092695,0.227938280786515
0.230332049407422,0.135050799724451,0.221343605318839
0.197321966669203,0.110129843874151,0.244895914013259
0.16485576326866,0.0964879465126817,0.180080150387771
0.184855257863905,0.0813486909458284,0.239253065956318
0.132861307705188,0.124221409322196,0.15875150918985
0.152076795248754,0.107009628368543,0.242421442984878
0.210899882272518,0.126035143275251,0.235826205878756
0.212609030700447,0.138115222871588,0.244464672538622
0.168529389240264,0.126723474939701,0.243520623011783
0.190947811784895,0.119288677578808,0.239297408781114
0.130875907349747,0.112731328175213,0.2283467785871
0.181194219791686,0.128553526768595,0.243191431750037
0.171199328161392,0.191653892124498,0.101326676057074
0.125821348323417,0.131093371531335,0.19895626903453
0.17020456007083,0.104105331699097,0.234768028570194
0.159498078920067,0.133653428693776,0.148471864449865
0.150009551005873,0.108685481176518,0.186806832184577
0.175922728299874,0.207286157949934,0.204539274494285
0.119504483669778,0.0704653055160699,0.221475464912856
0.145895451233383,0.0671106234345655,0.229566322279091
0.130879093875773,0.0770648438973398,0.231978260305368
0.12834100592921,0.0895801020207925,0.219576496251093
0.209163569862568,0.0890202172866233,0.158843490524741
0.174937420975322,0.105093815135552,0.226277297807785
0.11466898351403,0.095279029661174,0.235245950683686
0.181782239075059,0.0946948894274765,0.232704168386809
0.13601491490427,0.0784039051500396,0.208027434193576
0.133437501978265,0.0855530442934998,0.244472660459933
0.110464326406889,0.0631748480106449,0.0664523321167296
0.174937420975322,0.111400003961811,0.201913972428572
0.145895451233383,0.071715043864954,0.222586511675985
0.142672541013783,0.101215717657574,0.243913075176327
0.147951036788875,0.0910739878968003,0.244892312831638
0.108137144544971,0.120355786399591,0.214303634528939
0.139494236950556,0.177069678601162,0.231420790194438
0.122304980173533,0.155240829277212,0.241054877524494
0.182146630770457,0.213431488099444,0.224242207461929
0.117952073118015,0.145337279514211,0.244308004464969
0.117952073118015,0.152571487122258,0.243808433112148
0.124789031398712,0.138192429836249,0.189661169406687
0.127296280699325,0.14270392046036,0.238180685899826
0.116926900660293,0.161129121104551,0.214881990230807
0.153642662818919,0.152571487122258,0.242258639763925
0.134370000089317,0.15718165634915,0.24185505210055
0.156314356238326,0.149909337424416,0.243307878795656
0.124232291849574,0.21184939833499,0.230334718308369
0.1748280548942,0.162537828693634,0.22524120538417
0.124789031398712,0.211244673205919,0.228384701405556
0.202154839214273,0.170701725247983,0.244038695521857
0.131804544614123,0.159858849139595,0.233823122563122
0.136953965379775,0.161803199539158,0.244889446095202
0.115537837566776,0.13372973040187,0.244051739213187
0.162668136008557,0.167159215683374,0.244300345621564
0.187544197987445,0.103650294777648,0.134399774862825
0.184442294898083,0.0759088916039641,0.189452117295309
0.162349003341947,0.132945422348928,0.116590659074753
0.18702941297356,0.0790852104799476,0.243958794045109
0.18702941297356,0.0741135667042907,0.182310787624128
0.18702941297356,0.0693872382311165,0.243520792373188
0.167704152283665,0.063318278108494,0.212509728404841
0.156458107162492,0.0749607819059052,0.137445132466691
0.165027751457,0.0790852104799476,0.209828602302387
0.152843258234712,0.0823604030670865,0.17068731771235
0.167704152283665,0.0552288679492754,0.231667602235258
0.142251599775429,0.131089287816714,0.165876370358697
0.147526178720218,0.0710928211229487,0.240792335698176
0.150180289539146,0.137398704223985,0.131087309605513
0.190612659850402,0.0925132300527406,0.167453658356392
0.18702941297356,0.0843034111984247,0.243562092786439
0.192132912295186,0.0804505727184373,0.196874063782661
0.184442294898083,0.0665203994997172,0.24017826633815
0.150180289539146,0.0843034111984247,0.0714816852100826
0.149204895509333,0.136939399905954,0.130566667472788
0.0972171427827003,0.0918809704700653,0.131498098801964
0.124564430384634,0.154486010515101,0.126095058991815
0.0770142871501938,0.107645825246965,0.165420556969087
0.08769962354614,0.107645825246965,0.159041682564239
0.0770142871501938,0.089814508717867,0.209141493348237
0.0788628623677519,0.0877807648717899,0.144634498426072
0.0762417784132673,0.102528238355681,0.0765691909844897
0.0993964361782791,0.095523544129556,0.113025518448946
0.0955463467228226,0.111669458843748,0.0875040470586614
0.121163279903464,0.0934011765836121,0.215173002090168
0.0766060315321748,0.159836501822443,0.0818782739121938
0.0803215576064803,0.0976779008193507,0.143466110258793
0.0934236363767149,0.151818508762684,0.0953209786560429
0.0905541910461081,0.110729268580403,0.0582744906219971
0.0993964361782791,0.095523544129556,0.212348900435118
0.146616121185566,0.103092499020749,0.204308587708715
0.0803215576064803,0.0863252653492158,0.0910240067336391
0.141350230390589,0.114039555522959,0.144723335380058
0.124914602399723,0.0610806244151762,0.225463585382049
0.128879652584576,0.071920685440613,0.169778197095948
0.174430639551855,0.0872369579603661,0.200952345923312
0.12441566676161,0.118015227386481,0.211629857576867
0.110963543424384,0.118015227386481,0.199507464088577
0.117588986066608,0.10518683040027,0.15737323295887
0.106837973037989,0.0685108789783606,0.204349362081767
0.116565478046051,0.122518691025223,0.228473537957336
0.12441566676161,0.111496272831452,0.123584579057787
0.133984741020943,0.115600303972076,0.187656083392049
